State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield
Odisha,BARGARH,2015,Autumn,Moong(Green Gram),12742.0,3312.9,0.25999843038769427
Odisha,BARGARH,2015,Autumn,Rice,62000.0,24000.0,0.3870967741935484
Odisha,BARGARH,2015,Autumn,Urad,6595.0,1774.1,0.2690068233510235
Odisha,BARGARH,2015,Summer,Groundnut,1194.0,1505.6,1.2609715242881072
Odisha,BARGARH,2015,Summer,Maize,12.0,27.0,2.25
Odisha,BARGARH,2015,Summer,Moong(Green Gram),2399.0,722.1,0.30100041684035017
Odisha,BARGARH,2015,Summer,Rice,73000.0,301000.0,4.123287671232877
Odisha,BARGARH,2015,Summer,Sesamum,87.0,34.1,0.3919540229885058
Odisha,BARGARH,2015,Summer,Urad,39.0,16.5,0.4230769230769231
Odisha,BARGARH,2015,Summer,Wheat,9.0,19.1,2.1222222222222222
Odisha,BARGARH,2015,Winter,Horse-gram,547.0,151.0,0.2760511882998172
Odisha,BARGARH,2015,Winter,Maize,1.0,4.4,4.4
Odisha,BARGARH,2015,Winter,Moong(Green Gram),6.0,1.6,0.26666666666666666
Odisha,BARGARH,2015,Winter,Potato,228.0,2224.1,9.754824561403508
Odisha,BARGARH,2015,Winter,Rapeseed &Mustard,374.0,110.3,0.2949197860962567
Odisha,BARGARH,2015,Winter,Rice,172000.0,267000.0,1.552325581395349
Odisha,BARGARH,2015,Winter,Sesamum,518.0,69.9,0.13494208494208496
Odisha,BARGARH,2015,Winter,Sugarcane,282.0,22230.1,78.83014184397163
Odisha,BARGARH,2015,Winter,Urad,2.0,0.8,0.4
Odisha,BHADRAK,1997,Autumn,Jute,1250.0,1410.0,1.128
Odisha,BHADRAK,1997,Autumn,Paddy,942.0,1365.0,1.4490445859872612
Odisha,BHADRAK,1997,Summer,Arhar/Tur,2990.0,583.0,0.19498327759197323
Odisha,BHADRAK,1997,Summer,Groundnut,287.0,338.0,1.1777003484320558
Odisha,BHADRAK,1997,Summer,Paddy,14941.0,21553.0,1.4425406599290542
Odisha,BHADRAK,1997,Summer,Sesamum,13.0,2.0,0.15384615384615385
Odisha,BHADRAK,1997,Summer,Urad,27.0,4.0,0.14814814814814814
Odisha,BHADRAK,1997,Whole Year,Potato,122.0,1332.0,10.918032786885245
Odisha,BHADRAK,1997,Winter,Paddy,170409.0,302626.0,1.7758803819047115
Odisha,BHADRAK,1997,Winter,Sugarcane,246.0,18042.0,73.34146341463415
Odisha,BHADRAK,1997,Winter,Urad,2751.0,44.0,0.01599418393311523
Odisha,BHADRAK,1998,Autumn,Jute,98.0,550.0,5.612244897959184
Odisha,BHADRAK,1998,Autumn,Rice,381.0,360.0,0.9448818897637795
Odisha,BHADRAK,1998,Summer,Groundnut,144.0,127.0,0.8819444444444444
Odisha,BHADRAK,1998,Summer,Moong(Green Gram),2140.0,387.0,0.1808411214953271
Odisha,BHADRAK,1998,Summer,Rice,10949.0,18709.0,1.7087405242487899
Odisha,BHADRAK,1998,Summer,Sesamum,29.0,3.0,0.10344827586206896
Odisha,BHADRAK,1998,Summer,Urad,105.0,15.0,0.14285714285714285
Odisha,BHADRAK,1998,Summer,Wheat,298.0,308.0,1.0335570469798658
Odisha,BHADRAK,1998,Winter,Horse-gram,19.0,4.0,0.21052631578947367
Odisha,BHADRAK,1998,Winter,Potato,111.0,1160.0,10.45045045045045
Odisha,BHADRAK,1998,Winter,Rapeseed &Mustard,171.0,24.0,0.14035087719298245
Odisha,BHADRAK,1998,Winter,Rice,169693.0,239827.0,1.413299311108885
Odisha,BHADRAK,1998,Winter,Sesamum,5.0,1.0,0.2
Odisha,BHADRAK,1998,Winter,Sugarcane,244.0,18750.0,76.84426229508196
Odisha,BHADRAK,1998,Winter,Urad,3437.0,715.0,0.2080302589467559
Odisha,BHADRAK,1999,Autumn,Rice,1000.0,1000.0,1.0
Odisha,BHADRAK,1999,Kharif,Arhar/Tur,40.0,30.0,0.75
Odisha,BHADRAK,1999,Kharif,Castor seed,20.0,10.0,0.5
Odisha,BHADRAK,1999,Kharif,Dry chillies,810.0,480.0,0.5925925925925926
Odisha,BHADRAK,1999,Kharif,Dry ginger,140.0,280.0,2.0
Odisha,BHADRAK,1999,Kharif,Groundnut,1270.0,2290.0,1.8031496062992125
Odisha,BHADRAK,1999,Kharif,Jute,820.0,3280.0,4.0
Odisha,BHADRAK,1999,Kharif,Maize,80.0,90.0,1.125
Odisha,BHADRAK,1999,Kharif,Moong(Green Gram),10.0,10.0,1.0
Odisha,BHADRAK,1999,Kharif,Sesamum,10.0,10.0,1.0
Odisha,BHADRAK,1999,Kharif,Sweet potato,30.0,250.0,8.333333333333334
Odisha,BHADRAK,1999,Kharif,Turmeric,230.0,580.0,2.5217391304347827
Odisha,BHADRAK,1999,Kharif,Urad,360.0,160.0,0.4444444444444444
Odisha,BHADRAK,1999,Rabi,Castor seed,20.0,10.0,0.5
Odisha,BHADRAK,1999,Rabi,Coriander,400.0,170.0,0.425
Odisha,BHADRAK,1999,Rabi,Dry chillies,1550.0,950.0,0.6129032258064516
Odisha,BHADRAK,1999,Rabi,Garlic,350.0,1090.0,3.1142857142857143
Odisha,BHADRAK,1999,Rabi,Gram,40.0,20.0,0.5
Odisha,BHADRAK,1999,Rabi,Moong(Green Gram),6570.0,2300.0,0.350076103500761
Odisha,BHADRAK,1999,Rabi,Rapeseed &Mustard,1630.0,330.0,0.20245398773006135
Odisha,BHADRAK,1999,Rabi,Sesamum,130.0,60.0,0.46153846153846156
Odisha,BHADRAK,1999,Rabi,Sunflower,100.0,50.0,0.5
Odisha,BHADRAK,1999,Rabi,Sweet potato,30.0,300.0,10.0
Odisha,BHADRAK,1999,Rabi,Urad,12370.0,3710.0,0.29991915925626517
Odisha,BHADRAK,1999,Rabi,Wheat,950.0,980.0,1.0315789473684212
Odisha,BHADRAK,1999,Summer,Rice,21260.0,50410.0,2.3711194731890877
Odisha,BHADRAK,1999,Whole Year,Onion,1530.0,15000.0,9.803921568627452
Odisha,BHADRAK,1999,Whole Year,Potato,70.0,690.0,9.857142857142858
Odisha,BHADRAK,1999,Whole Year,Sannhamp,10.0,60.0,6.0
Odisha,BHADRAK,1999,Winter,Rice,170000.0,88000.0,0.5176470588235295
Odisha,BHADRAK,1999,Winter,Sugarcane,500.0,37500.0,75.0
Odisha,BHADRAK,2000,Autumn,Rice,580.0,670.0,1.1551724137931034
Odisha,BHADRAK,2000,Kharif,Arhar/Tur,30.0,20.0,0.6666666666666666
Odisha,BHADRAK,2000,Kharif,Castor seed,30.0,20.0,0.6666666666666666
Odisha,BHADRAK,2000,Kharif,Dry ginger,130.0,230.0,1.7692307692307692
Odisha,BHADRAK,2000,Kharif,Groundnut,167.0,173.4,1.0383233532934133
Odisha,BHADRAK,2000,Kharif,Horse-gram,7.0,3.6,0.5142857142857143
Odisha,BHADRAK,2000,Kharif,Jute,800.0,3560.0,4.45
Odisha,BHADRAK,2000,Kharif,Moong(Green Gram),1535.0,379.0,0.2469055374592834
Odisha,BHADRAK,2000,Kharif,Sesamum,11.0,1.4,0.12727272727272726
Odisha,BHADRAK,2000,Kharif,Urad,1981.0,445.0,0.22463402322059567
Odisha,BHADRAK,2000,Rabi,Castor seed,60.0,30.0,0.5
Odisha,BHADRAK,2000,Rabi,Gram,30.0,20.0,0.6666666666666666
Odisha,BHADRAK,2000,Rabi,Other  Rabi pulses,21.0,13.0,0.6190476190476191
Odisha,BHADRAK,2000,Rabi,Rapeseed &Mustard,104.0,18.7,0.1798076923076923
Odisha,BHADRAK,2000,Rabi,Sunflower,60.0,30.0,0.5
Odisha,BHADRAK,2000,Rabi,Wheat,135.0,138.4,1.0251851851851852
Odisha,BHADRAK,2000,Summer,Rice,4760.0,8460.0,1.7773109243697478
Odisha,BHADRAK,2000,Whole Year,Coriander,240.0,120.0,0.5
Odisha,BHADRAK,2000,Whole Year,Dry chillies,1860.0,1490.0,0.8010752688172043
Odisha,BHADRAK,2000,Whole Year,Garlic,140.0,430.0,3.0714285714285716
Odisha,BHADRAK,2000,Whole Year,Onion,320.0,2240.0,7.0
Odisha,BHADRAK,2000,Whole Year,Potato,70.0,861.7,12.31
Odisha,BHADRAK,2000,Whole Year,Sannhamp,10.0,80.0,8.0
Odisha,BHADRAK,2000,Whole Year,Sugarcane,310.0,17909.0,57.770967741935486
Odisha,BHADRAK,2000,Whole Year,Sweet potato,60.0,530.0,8.833333333333334
Odisha,BHADRAK,2000,Whole Year,Turmeric,160.0,370.0,2.3125
Odisha,BHADRAK,2000,Winter,Rice,166990.0,244090.0,1.4617042936702798
Odisha,BHADRAK,2001,Kharif,Arhar/Tur,20.0,20.0,1.0
Odisha,BHADRAK,2001,Kharif,Dry ginger,160.0,290.0,1.8125
Odisha,BHADRAK,2001,Kharif,Groundnut,128.0,113.8,0.8890625
Odisha,BHADRAK,2001,Kharif,Horse-gram,14.0,3.4,0.24285714285714285
Odisha,BHADRAK,2001,Kharif,Jute,79.0,549.0,6.949367088607595
Odisha,BHADRAK,2001,Kharif,Moong(Green Gram),4054.0,1009.4,0.2489886531820424
Odisha,BHADRAK,2001,Kharif,Rice,156000.0,303000.0,1.9423076923076923
Odisha,BHADRAK,2001,Kharif,Sesamum,71.0,7.2,0.10140845070422536
Odisha,BHADRAK,2001,Kharif,Urad,2850.0,641.8,0.22519298245614033
Odisha,BHADRAK,2001,Rabi,Castor seed,80.0,40.0,0.5
Odisha,BHADRAK,2001,Rabi,Gram,40.0,20.0,0.5
Odisha,BHADRAK,2001,Rabi,Other  Rabi pulses,220.0,120.0,0.5454545454545454
Odisha,BHADRAK,2001,Rabi,Rapeseed &Mustard,78.0,10.8,0.13846153846153847
Odisha,BHADRAK,2001,Rabi,Sunflower,170.0,100.0,0.5882352941176471
Odisha,BHADRAK,2001,Rabi,Wheat,26.0,21.3,0.8192307692307692
Odisha,BHADRAK,2001,Whole Year,Coriander,260.0,130.0,0.5
Odisha,BHADRAK,2001,Whole Year,Dry chillies,1880.0,1580.0,0.8404255319148937
Odisha,BHADRAK,2001,Whole Year,Garlic,170.0,530.0,3.1176470588235294
Odisha,BHADRAK,2001,Whole Year,Onion,440.0,3890.0,8.840909090909092
Odisha,BHADRAK,2001,Whole Year,Potato,64.0,581.6,9.0875
Odisha,BHADRAK,2001,Whole Year,Sugarcane,143.0,8424.7,58.91398601398602
Odisha,BHADRAK,2001,Whole Year,Sweet potato,80.0,690.0,8.625
Odisha,BHADRAK,2001,Whole Year,Turmeric,230.0,530.0,2.3043478260869565
Odisha,BHADRAK,2002,Kharif,Arhar/Tur,30.0,30.0,1.0
Odisha,BHADRAK,2002,Kharif,Dry ginger,90.0,180.0,2.0
Odisha,BHADRAK,2002,Kharif,Groundnut,50.0,52.2,1.044
Odisha,BHADRAK,2002,Kharif,Horse-gram,33.0,5.3,0.1606060606060606
Odisha,BHADRAK,2002,Kharif,Jute,43.0,330.0,7.674418604651163
Odisha,BHADRAK,2002,Kharif,Moong(Green Gram),1894.0,537.9,0.28400211193241814
Odisha,BHADRAK,2002,Kharif,Rice,151000.0,191000.0,1.2649006622516556
Odisha,BHADRAK,2002,Kharif,Sesamum,29.0,9.3,0.3206896551724138
Odisha,BHADRAK,2002,Kharif,Urad,3196.0,634.1,0.19840425531914893
Odisha,BHADRAK,2002,Rabi,Castor seed,20.0,10.0,0.5
Odisha,BHADRAK,2002,Rabi,Gram,20.0,10.0,0.5
Odisha,BHADRAK,2002,Rabi,Other  Rabi pulses,70.0,40.0,0.5714285714285714
Odisha,BHADRAK,2002,Rabi,Rapeseed &Mustard,307.0,65.4,0.21302931596091207
Odisha,BHADRAK,2002,Rabi,Sunflower,50.0,30.0,0.6
Odisha,BHADRAK,2002,Rabi,Wheat,37.0,29.0,0.7837837837837838
Odisha,BHADRAK,2002,Whole Year,Coriander,230.0,110.0,0.4782608695652174
Odisha,BHADRAK,2002,Whole Year,Dry chillies,1830.0,1490.0,0.8142076502732241
Odisha,BHADRAK,2002,Whole Year,Garlic,150.0,470.0,3.1333333333333333
Odisha,BHADRAK,2002,Whole Year,Onion,300.0,2650.0,8.833333333333334
Odisha,BHADRAK,2002,Whole Year,Potato,75.0,873.2,11.642666666666667
Odisha,BHADRAK,2002,Whole Year,Sugarcane,252.0,19785.5,78.51388888888889
Odisha,BHADRAK,2002,Whole Year,Sweet potato,120.0,1000.0,8.333333333333334
Odisha,BHADRAK,2002,Whole Year,Turmeric,150.0,330.0,2.2
Odisha,BHADRAK,2003,Kharif,Arhar/Tur,20.0,20.0,1.0
Odisha,BHADRAK,2003,Kharif,Dry ginger,100.0,210.0,2.1
Odisha,BHADRAK,2003,Kharif,Groundnut,67.0,94.3,1.4074626865671642
Odisha,BHADRAK,2003,Kharif,Horse-gram,3.0,0.7,0.2333333333333333
Odisha,BHADRAK,2003,Kharif,Jute,25.0,157.0,6.28
Odisha,BHADRAK,2003,Kharif,Moong(Green Gram),3196.0,712.7,0.22299749687108888
Odisha,BHADRAK,2003,Kharif,Rice,171000.0,311000.0,1.8187134502923976
Odisha,BHADRAK,2003,Kharif,Sesamum,68.0,12.8,0.18823529411764706
Odisha,BHADRAK,2003,Kharif,Urad,2589.0,780.8,0.3015836230204712
Odisha,BHADRAK,2003,Rabi,Castor seed,50.0,30.0,0.6
Odisha,BHADRAK,2003,Rabi,Gram,40.0,20.0,0.5
Odisha,BHADRAK,2003,Rabi,Other  Rabi pulses,300.0,150.0,0.5
Odisha,BHADRAK,2003,Rabi,Rapeseed &Mustard,83.0,19.8,0.2385542168674699
Odisha,BHADRAK,2003,Rabi,Sunflower,40.0,30.0,0.75
Odisha,BHADRAK,2003,Rabi,Wheat,124.0,131.4,1.0596774193548388
Odisha,BHADRAK,2003,Whole Year,Coriander,480.0,230.0,0.4791666666666667
Odisha,BHADRAK,2003,Whole Year,Dry chillies,3570.0,2900.0,0.8123249299719888
Odisha,BHADRAK,2003,Whole Year,Garlic,390.0,1220.0,3.128205128205128
Odisha,BHADRAK,2003,Whole Year,Onion,290.0,2600.0,8.96551724137931
Odisha,BHADRAK,2003,Whole Year,Potato,62.0,731.4,11.796774193548387
Odisha,BHADRAK,2003,Whole Year,Sugarcane,256.0,15729.7,61.444140625
Odisha,BHADRAK,2003,Whole Year,Sweet potato,120.0,1010.0,8.416666666666666
Odisha,BHADRAK,2003,Whole Year,Turmeric,110.0,250.0,2.272727272727273
Odisha,BHADRAK,2004,Autumn,Jute,79.0,632.0,8.0
Odisha,BHADRAK,2004,Kharif,Castor seed,10.0,10.0,1.0
Odisha,BHADRAK,2004,Kharif,Dry ginger,103.0,212.0,2.058252427184466
Odisha,BHADRAK,2004,Rabi,Castor seed,55.0,30.0,0.5454545454545454
Odisha,BHADRAK,2004,Rabi,Gram,40.0,18.0,0.45
Odisha,BHADRAK,2004,Rabi,Other  Rabi pulses,167.0,78.0,0.46706586826347307
Odisha,BHADRAK,2004,Rabi,Sunflower,64.0,37.0,0.578125
Odisha,BHADRAK,2004,Summer,Groundnut,83.0,56.7,0.6831325301204819
Odisha,BHADRAK,2004,Summer,Maize,3.0,2.7,0.9
Odisha,BHADRAK,2004,Summer,Moong(Green Gram),2413.0,699.8,0.2900124326564442
Odisha,BHADRAK,2004,Summer,Rice,9000.0,20000.0,2.2222222222222223
Odisha,BHADRAK,2004,Summer,Sesamum,246.0,85.4,0.34715447154471546
Odisha,BHADRAK,2004,Summer,Urad,64.0,26.4,0.4125
Odisha,BHADRAK,2004,Summer,Wheat,96.0,109.1,1.1364583333333333
Odisha,BHADRAK,2004,Whole Year,Coriander,361.0,176.0,0.48753462603878117
Odisha,BHADRAK,2004,Whole Year,Dry chillies,2775.0,2250.0,0.8108108108108109
Odisha,BHADRAK,2004,Whole Year,Garlic,317.0,993.0,3.132492113564669
Odisha,BHADRAK,2004,Whole Year,Onion,247.0,3065.0,12.408906882591094
Odisha,BHADRAK,2004,Whole Year,Sweet potato,107.0,889.0,8.30841121495327
Odisha,BHADRAK,2004,Whole Year,Turmeric,98.0,216.0,2.204081632653061
Odisha,BHADRAK,2004,Winter,Horse-gram,1.0,0.3,0.3
Odisha,BHADRAK,2004,Winter,Potato,30.0,278.1,9.270000000000001
Odisha,BHADRAK,2004,Winter,Rapeseed &Mustard,1047.0,361.2,0.3449856733524355
Odisha,BHADRAK,2004,Winter,Rice,169000.0,337000.0,1.9940828402366864
Odisha,BHADRAK,2004,Winter,Sugarcane,299.0,17737.6,59.32307692307692
Odisha,BHADRAK,2004,Winter,Urad,1211.0,333.0,0.2749793559042114
Odisha,BHADRAK,2005,Autumn,Jute,82.0,584.0,7.121951219512195
Odisha,BHADRAK,2005,Summer,Groundnut,168.0,191.4,1.1392857142857142
Odisha,BHADRAK,2005,Summer,Moong(Green Gram),2213.0,646.2,0.2920018075011297
Odisha,BHADRAK,2005,Summer,Rice,11000.0,25000.0,2.272727272727273
Odisha,BHADRAK,2005,Summer,Sesamum,80.0,25.3,0.31625000000000003
Odisha,BHADRAK,2005,Summer,Urad,154.0,74.2,0.4818181818181818
Odisha,BHADRAK,2005,Summer,Wheat,40.0,41.9,1.0474999999999999
Odisha,BHADRAK,2005,Winter,Horse-gram,3.0,0.8,0.26666666666666666
Odisha,BHADRAK,2005,Winter,Potato,23.0,273.5,11.891304347826088
Odisha,BHADRAK,2005,Winter,Rapeseed &Mustard,139.0,67.8,0.48776978417266187
Odisha,BHADRAK,2005,Winter,Rice,167000.0,312000.0,1.8682634730538923
Odisha,BHADRAK,2005,Winter,Sugarcane,315.0,21048.0,66.81904761904762
Odisha,BHADRAK,2005,Winter,Urad,1551.0,318.0,0.20502901353965183
Odisha,BHADRAK,2006,Autumn,Jute,9.0,73.0,8.11111111111111
Odisha,BHADRAK,2006,Summer,Groundnut,30.0,17.1,0.5700000000000001
Odisha,BHADRAK,2006,Summer,Moong(Green Gram),3317.0,1038.2,0.3129936689779922
Odisha,BHADRAK,2006,Summer,Rice,11000.0,25000.0,2.272727272727273
Odisha,BHADRAK,2006,Summer,Sesamum,127.0,39.9,0.31417322834645667
Odisha,BHADRAK,2006,Summer,Urad,72.0,19.5,0.2708333333333333
Odisha,BHADRAK,2006,Summer,Wheat,144.0,142.8,0.9916666666666667
Odisha,BHADRAK,2006,Winter,Horse-gram,4.0,0.8,0.2
Odisha,BHADRAK,2006,Winter,Moong(Green Gram),54.0,11.2,0.2074074074074074
Odisha,BHADRAK,2006,Winter,Potato,43.0,453.0,10.534883720930232
Odisha,BHADRAK,2006,Winter,Rapeseed &Mustard,152.0,23.9,0.15723684210526315
Odisha,BHADRAK,2006,Winter,Rice,160000.0,273000.0,1.70625
Odisha,BHADRAK,2006,Winter,Sugarcane,196.0,11971.1,61.07704081632653
Odisha,BHADRAK,2006,Winter,Urad,1646.0,403.3,0.24501822600243015
Odisha,BHADRAK,2007,Autumn,Jute,60.0,447.0,7.45
Odisha,BHADRAK,2007,Summer,Groundnut,183.0,131.6,0.7191256830601093
Odisha,BHADRAK,2007,Summer,Maize,1.0,2.7,2.7
Odisha,BHADRAK,2007,Summer,Moong(Green Gram),5077.0,1543.4,0.303998424266299
Odisha,BHADRAK,2007,Summer,Rice,11000.0,27000.0,2.4545454545454546
Odisha,BHADRAK,2007,Summer,Sesamum,242.0,58.8,0.24297520661157024
Odisha,BHADRAK,2007,Summer,Urad,202.0,62.6,0.3099009900990099
Odisha,BHADRAK,2007,Summer,Wheat,144.0,155.1,1.0770833333333334
Odisha,BHADRAK,2007,Winter,Horse-gram,7.0,1.6,0.2285714285714286
Odisha,BHADRAK,2007,Winter,Moong(Green Gram),1.0,0.6,0.6
Odisha,BHADRAK,2007,Winter,Potato,34.0,409.2,12.035294117647059
Odisha,BHADRAK,2007,Winter,Rapeseed &Mustard,50.0,15.6,0.312
Odisha,BHADRAK,2007,Winter,Rice,166000.0,280000.0,1.6867469879518073
Odisha,BHADRAK,2007,Winter,Sugarcane,367.0,21277.9,57.977929155313355
Odisha,BHADRAK,2007,Winter,Urad,3312.0,947.2,0.28599033816425123
Odisha,BHADRAK,2008,Autumn,Jute,58.0,370.0,6.379310344827586
Odisha,BHADRAK,2008,Autumn,Urad,2.0,0.5,0.25
Odisha,BHADRAK,2008,Summer,Groundnut,230.0,183.3,0.7969565217391305
Odisha,BHADRAK,2008,Summer,Maize,2.0,5.6,2.8
Odisha,BHADRAK,2008,Summer,Moong(Green Gram),2366.0,679.0,0.2869822485207101
Odisha,BHADRAK,2008,Summer,Rice,15000.0,22000.0,1.4666666666666666
Odisha,BHADRAK,2008,Summer,Sesamum,130.0,34.5,0.2653846153846154
Odisha,BHADRAK,2008,Summer,Urad,255.0,83.1,0.32588235294117646
Odisha,BHADRAK,2008,Summer,Wheat,697.0,412.7,0.5921090387374461
Odisha,BHADRAK,2008,Winter,Horse-gram,4.0,2.0,0.5
Odisha,BHADRAK,2008,Winter,Moong(Green Gram),1.0,0.7,0.7
Odisha,BHADRAK,2008,Winter,Potato,34.0,334.6,9.841176470588236
Odisha,BHADRAK,2008,Winter,Rapeseed &Mustard,133.0,38.8,0.29172932330827067
Odisha,BHADRAK,2008,Winter,Rice,165000.0,317000.0,1.9212121212121211
Odisha,BHADRAK,2008,Winter,Sugarcane,144.0,8888.1,61.72291666666667
Odisha,BHADRAK,2008,Winter,Urad,1320.0,434.3,0.32901515151515154
Odisha,BHADRAK,2009,Autumn,Jute,81.0,673.0,8.308641975308642
Odisha,BHADRAK,2009,Summer,Groundnut,23.0,32.4,1.408695652173913
Odisha,BHADRAK,2009,Summer,Maize,1.0,2.4,2.4
Odisha,BHADRAK,2009,Summer,Moong(Green Gram),4175.0,1569.8,0.376
Odisha,BHADRAK,2009,Summer,Rice,8000.0,12000.0,1.5
Odisha,BHADRAK,2009,Summer,Sesamum,53.0,12.7,0.23962264150943394
Odisha,BHADRAK,2009,Summer,Urad,117.0,38.6,0.3299145299145299
Odisha,BHADRAK,2009,Summer,Wheat,495.0,529.7,1.0701010101010102
Odisha,BHADRAK,2009,Winter,Groundnut,181.0,99.4,0.5491712707182321
Odisha,BHADRAK,2009,Winter,Horse-gram,16.0,4.0,0.25
Odisha,BHADRAK,2009,Winter,Moong(Green Gram),1.0,0.2,0.2
Odisha,BHADRAK,2009,Winter,Potato,63.0,975.7,15.487301587301587
Odisha,BHADRAK,2009,Winter,Rapeseed &Mustard,107.0,42.3,0.3953271028037383
Odisha,BHADRAK,2009,Winter,Rice,165000.0,311000.0,1.8848484848484848
Odisha,BHADRAK,2009,Winter,Sugarcane,147.0,7689.7,52.31088435374149
